iteration,prob_high,du_count,count_high,parent_mean_high,parent_sd_high,parent_mean_low,parent_sd_low,pilot_du_count,pilot_ucl,action_level,pilot_ratio,count_pilot_ucl_exceeds,count_true_mean_exceeds,prop_pilot_ucl_exceeds,prop_true_mean_exceeds,a,b,match,match_desc
10,0.141049168771133,100,13,600,300,100,50,83,215.689273785654,4295.03701845417,0.0502182572254717,0,0,0,0,1,1,4,"Compliance - Correct"
1,0.120609353063628,100,10,600,300,100,50,54,187.228203085585,4946.82153942063,0.0378481822304656,0,0,0,0,1,1,4,"Compliance - Correct"
2,0.0870273831300437,100,10,600,300,100,50,63,201.332286672398,5371.52557207737,0.0374813977837091,0,0,0,0,1,1,4,"Compliance - Correct"
3,0.160931307356805,100,15,600,300,100,50,87,220.659358895384,3857.53362787887,0.0572021867290156,0,0,0,0,1,1,4,"Compliance - Correct"
4,0.197909607319161,100,25,600,300,100,50,59,271.23290954395,3659.05145965517,0.0741265632731801,0,0,0,0,1,1,4,"Compliance - Correct"
5,0.107761440891773,100,8,600,300,100,50,72,177.09963342479,729.575966100674,0.242743239434442,3,0,0.0416666666666667,0,0,1,2,"Not in Compliance - Error"
6,0.0675881697796285,100,7,600,300,100,50,26,157.601505541123,1406.14704058273,0.112080387749357,0,0,0,0,1,1,4,"Compliance - Correct"
7,0.210823910403997,100,28,600,300,100,50,86,296.75031941343,4882.80737102497,0.0607745292542921,0,0,0,0,1,1,4,"Compliance - Correct"
8,0.100694433553144,100,11,600,300,100,50,38,236.814098331101,5861.50720554404,0.0404015707951554,0,0,0,0,1,1,4,"Compliance - Correct"
9,0.203428290132433,100,14,600,300,100,50,44,188.814047335602,3344.45706743281,0.0564558143604859,0,0,0,0,1,1,4,"Compliance - Correct"
10,0.226373090455309,100,29,600,300,100,50,72,312.919600691004,4130.25424992433,0.0757627937061592,0,0,0,0,1,1,4,"Compliance - Correct"
1,0.130264297081158,100,12,600,300,100,50,78,207.534085838572,4276.22097142506,0.04853212386015,0,0,0,0,1,1,4,"Compliance - Correct"
2,0.192897470388561,100,20,600,300,100,50,66,236.919108593272,4208.60268532997,0.0562940068966611,0,0,0,0,1,1,4,"Compliance - Correct"
3,0.156556470133364,100,11,600,300,100,50,43,189.257610974797,4252.84789573634,0.0445013825123009,0,0,0,0,1,1,4,"Compliance - Correct"
4,0.153793486114591,100,23,600,300,100,50,75,278.923668569192,3012.06229864154,0.0926022242949585,0,0,0,0,1,1,4,"Compliance - Correct"
5,0.228607862768695,100,21,600,300,100,50,13,150.408944765903,4036.13102452131,0.0372656248898018,0,0,0,0,1,1,4,"Compliance - Correct"
6,0.126286728912964,100,17,600,300,100,50,10,238.749806317834,2750.08481154451,0.086815433951561,0,0,0,0,1,1,4,"Compliance - Correct"
7,0.245878882566467,100,27,600,300,100,50,62,262.535366409746,2355.3034541267,0.111465622805317,0,0,0,0,1,1,4,"Compliance - Correct"
8,0.11363872429356,100,8,600,300,100,50,31,140.040758933999,1196.58741197549,0.117033454917264,0,0,0,0,1,1,4,"Compliance - Correct"
9,0.0883435810450465,100,8,600,300,100,50,14,129.724371400549,5360.4088005377,0.0242004623579337,0,0,0,0,1,1,4,"Compliance - Correct"
10,0.166719508357346,100,25,600,300,100,50,74,292.337733247444,3360.06485858466,0.0870035983086894,0,0,0,0,1,1,4,"Compliance - Correct"
1,0.0706925850827247,100,13,600,300,100,50,88,212.457775147579,5515.3650575364,0.038521072119654,0,0,0,0,1,1,4,"Compliance - Correct"
2,0.133141423249617,100,12,600,300,100,50,71,170.909196572765,3304.52364666387,0.0517197680656056,0,0,0,0,1,1,4,"Compliance - Correct"
3,0.234459962788969,100,18,600,300,100,50,61,241.863233891765,5049.2666131584,0.0479006660613779,0,0,0,0,1,1,4,"Compliance - Correct"
4,0.0815085615497083,100,7,600,300,100,50,57,165.874082538756,4500.02693261486,0.0368606866186844,0,0,0,0,1,1,4,"Compliance - Correct"
5,0.175178299052641,100,15,600,300,100,50,20,174.490990510927,3722.76515090605,0.0468713398341711,0,0,0,0,1,1,4,"Compliance - Correct"
6,0.0745140228420496,100,7,600,300,100,50,51,164.710037343499,3938.78733303165,0.0418174487264645,0,0,0,0,1,1,4,"Compliance - Correct"
7,0.24391241138801,100,26,600,300,100,50,34,264.969651472482,1717.58274298627,0.154268929723755,0,0,0,0,1,1,4,"Compliance - Correct"
8,0.105206607980654,100,21,600,300,100,50,73,259.577863997709,5969.63352862746,0.0434830484573131,0,0,0,0,1,1,4,"Compliance - Correct"
9,0.142767463019118,100,18,600,300,100,50,39,246.042238695459,924.65787203284,0.266090027606146,1,0,0.0256410256410256,0,0,1,2,"Not in Compliance - Error"
10,0.0512811210937798,100,4,600,300,100,50,37,159.659984416621,3204.88579559838,0.0498176829376882,0,0,0,0,1,1,4,"Compliance - Correct"
1,0.141912780702114,100,16,600,300,100,50,66,214.454327631197,5985.68457757588,0.035827869786959,0,0,0,0,1,1,4,"Compliance - Correct"
2,0.236173571972176,100,24,600,300,100,50,52,248.707264576198,3873.78276115051,0.06420268763402,0,0,0,0,1,1,4,"Compliance - Correct"
3,0.123952929023653,100,14,600,300,100,50,29,157.374233431975,2382.16969708679,0.06606340162266,0,0,0,0,1,1,4,"Compliance - Correct"
4,0.175353125529364,100,18,600,300,100,50,64,238.85937928563,4106.5527732973,0.0581654230377371,0,0,0,0,1,1,4,"Compliance - Correct"
5,0.0880699407309294,100,6,600,300,100,50,90,158.53322564451,2887.85811993526,0.0548964731162291,0,0,0,0,1,1,4,"Compliance - Correct"
6,0.0517948396969587,100,8,600,300,100,50,71,152.355277806275,3138.42091056751,0.0485452022363455,0,0,0,0,1,1,4,"Compliance - Correct"
7,0.194753473624587,100,17,600,300,100,50,39,175.608284432696,1373.60781440046,0.127844558389721,0,0,0,0,1,1,4,"Compliance - Correct"
8,0.120120128663257,100,12,600,300,100,50,18,138.385129548428,1724.37543936772,0.0802523199931272,0,0,0,0,1,1,4,"Compliance - Correct"
9,0.222728407662362,100,17,600,300,100,50,28,246.413638841737,5151.25984220533,0.0478356065098521,0,0,0,0,1,1,4,"Compliance - Correct"
10,0.214473629649729,100,21,600,300,100,50,56,245.968854144691,2445.28431404382,0.100589061456795,0,0,0,0,1,1,4,"Compliance - Correct"
1,0.0589652514085174,100,7,600,300,100,50,40,176.73788261366,4500.56381782284,0.0392701647544145,0,0,0,0,1,1,4,"Compliance - Correct"
2,0.187460224237293,100,16,600,300,100,50,39,182.576738174025,3440.4443768994,0.0530677779300613,0,0,0,0,1,1,4,"Compliance - Correct"
3,0.0893286128528416,100,9,600,300,100,50,56,156.900887970159,4944.10161521286,0.0317349642425187,0,0,0,0,1,1,4,"Compliance - Correct"
4,0.171979749575257,100,22,600,300,100,50,37,251.272879711921,255.484008777421,0.98351705421544,9,22,0.243243243243243,0.22,0,0,1,"Not in Compliance - Correct"
5,0.103353379946202,100,5,600,300,100,50,23,117.875035848908,2239.26293634344,0.0526401048915631,0,0,0,0,1,1,4,"Compliance - Correct"
6,0.0768750932533294,100,6,600,300,100,50,39,183.999176079395,1389.36275844928,0.13243422206362,0,0,0,0,1,1,4,"Compliance - Correct"
7,0.147826391691342,100,12,600,300,100,50,66,192.433095738654,4051.1415865086,0.047500955379962,0,0,0,0,1,1,4,"Compliance - Correct"
8,0.145641153678298,100,17,600,300,100,50,33,196.790231712188,2152.11121192668,0.0914405494574844,0,0,0,0,1,1,4,"Compliance - Correct"
9,0.0764592731837183,100,8,600,300,100,50,56,202.483144838266,4309.17469481705,0.0469888457021264,0,0,0,0,1,1,4,"Compliance - Correct"
10,0.157768191909418,100,16,600,300,100,50,82,208.294519874965,543.107270179316,0.383523718631484,8,15,0.0975609756097561,0.15,0,0,1,"Not in Compliance - Correct"
1,0.138252434320748,100,12,600,300,100,50,88,202.165041849046,882.692531561479,0.229032233332049,1,0,0.0113636363636364,0,0,1,2,"Not in Compliance - Error"
2,0.207494071032852,100,17,600,300,100,50,21,217.733633546531,398.26341515407,0.546707594174323,4,17,0.19047619047619,0.17,0,0,1,"Not in Compliance - Correct"
3,0.147250062786043,100,18,600,300,100,50,15,191.807599068331,4390.27483444661,0.0436892008589954,0,0,0,0,1,1,4,"Compliance - Correct"
4,0.0624109108932316,100,8,600,300,100,50,38,149.425431180685,4195.73976458982,0.0356136079844059,0,0,0,0,1,1,4,"Compliance - Correct"
5,0.181457535643131,100,20,600,300,100,50,83,234.709855015095,2074.93308081059,0.113116831181565,0,0,0,0,1,1,4,"Compliance - Correct"
6,0.176046656118706,100,24,600,300,100,50,18,174.175630203938,5505.09299957892,0.031638998690351,0,0,0,0,1,1,4,"Compliance - Correct"
7,0.225409772666171,100,27,600,300,100,50,63,266.974878344159,4470.92798836529,0.0597135268201386,0,0,0,0,1,1,4,"Compliance - Correct"
8,0.167634927527979,100,17,600,300,100,50,24,192.6501169622,1929.87040293403,0.0998254166027468,0,0,0,0,1,1,4,"Compliance - Correct"
9,0.101172342058271,100,12,600,300,100,50,40,182.414825050971,3069.52954662032,0.0594276166039246,0,0,0,0,1,1,4,"Compliance - Correct"
10,0.070303977560252,100,4,600,300,100,50,27,183.386496108829,4874.76749972906,0.0376195369561772,0,0,0,0,1,1,4,"Compliance - Correct"
1,0.106400927808136,100,13,600,300,100,50,39,221.414203513393,2128.25576114235,0.104035524092531,0,0,0,0,1,1,4,"Compliance - Correct"
2,0.243442000867799,100,20,600,300,100,50,35,303.526966422846,1924.50973329833,0.157716514066492,0,0,0,0,1,1,4,"Compliance - Correct"
3,0.0970754674635828,100,10,600,300,100,50,31,209.416522129982,3163.29203878529,0.0662020830079281,0,0,0,0,1,1,4,"Compliance - Correct"
4,0.146396249486133,100,11,600,300,100,50,63,171.87278158315,4295.76984161045,0.0400097742477554,0,0,0,0,1,1,4,"Compliance - Correct"
5,0.19963463828899,100,27,600,300,100,50,18,334.765015786867,4379.56148097292,0.076438021761142,0,0,0,0,1,1,4,"Compliance - Correct"
6,0.0890893211122602,100,8,600,300,100,50,85,158.655284851777,5147.07563426346,0.030824354667654,0,0,0,0,1,1,4,"Compliance - Correct"
7,0.0546664723195136,100,4,600,300,100,50,81,149.503936011763,1435.39724917384,0.104155094415718,0,0,0,0,1,1,4,"Compliance - Correct"
8,0.170081601152197,100,17,600,300,100,50,54,207.859022655233,2118.20983124198,0.098129571296229,0,0,0,0,1,1,4,"Compliance - Correct"
9,0.0595361411571503,100,10,600,300,100,50,22,218.004691714732,2515.55320996558,0.0866627232733888,0,0,0,0,1,1,4,"Compliance - Correct"
10,0.220041411882266,100,20,600,300,100,50,73,267.68259749758,3386.26709906152,0.0790494635144896,0,0,0,0,1,1,4,"Compliance - Correct"
1,0.172499653929845,100,15,600,300,100,50,88,224.728892278542,4367.31368561741,0.0514570073174791,0,0,0,0,1,1,4,"Compliance - Correct"
2,0.210128257889301,100,21,600,300,100,50,33,280.949447446408,4812.89666309487,0.0583742945492097,0,0,0,0,1,1,4,"Compliance - Correct"
3,0.0963404034264386,100,8,600,300,100,50,60,177.998978657159,1179.14505603956,0.150955964022791,1,0,0.0166666666666667,0,0,1,2,"Not in Compliance - Error"
4,0.137754422798753,100,15,600,300,100,50,48,235.942530447991,611.746692389715,0.385686646749669,7,6,0.145833333333333,0.06,0,0,1,"Not in Compliance - Correct"
5,0.0800034754443914,100,9,600,300,100,50,55,175.286914916091,2140.19383418141,0.0819023548785876,0,0,0,0,1,1,4,"Compliance - Correct"
6,0.199489931249991,100,17,600,300,100,50,11,230.327713072586,1965.45927639585,0.117187731050296,0,0,0,0,1,1,4,"Compliance - Correct"
7,0.183297527348623,100,19,600,300,100,50,15,206.042961739863,4128.75401475932,0.0499043927062033,0,0,0,0,1,1,4,"Compliance - Correct"
8,0.212572362599894,100,17,600,300,100,50,42,227.224213607011,3743.78480252577,0.0606937165442075,0,0,0,0,1,1,4,"Compliance - Correct"
9,0.162259910302237,100,10,600,300,100,50,44,190.136533103527,1483.02981851855,0.128208165964903,0,0,0,0,1,1,4,"Compliance - Correct"
10,0.0897399299778044,100,9,600,300,100,50,67,155.391799552624,593.901778890286,0.261645620666394,2,5,0.0298507462686567,0.05,0,0,1,"Not in Compliance - Correct"
1,0.206392977014184,100,17,600,300,100,50,41,238.602576885938,575.339670744725,0.414716017369511,6,7,0.146341463414634,0.07,0,0,1,"Not in Compliance - Correct"
2,0.136222150269896,100,13,600,300,100,50,68,198.234871286072,4096.07283913996,0.0483963247410647,0,0,0,0,1,1,4,"Compliance - Correct"
3,0.141287183249369,100,12,600,300,100,50,60,202.030371969421,1806.52175196912,0.111833899453027,0,0,0,0,1,1,4,"Compliance - Correct"
4,0.174854914657772,100,20,600,300,100,50,36,195.121772817585,1568.16900197184,0.124426495213358,0,0,0,0,1,1,4,"Compliance - Correct"
5,0.234421072155237,100,20,600,300,100,50,61,226.146993213888,2687.987203917,0.0841324664359791,0,0,0,0,1,1,4,"Compliance - Correct"
6,0.0913700737524778,100,15,600,300,100,50,66,230.427746378364,3014.91568022873,0.0764292507049093,0,0,0,0,1,1,4,"Compliance - Correct"
7,0.162528211995959,100,15,600,300,100,50,39,192.892193337897,4703.31400441937,0.0410119743560923,0,0,0,0,1,1,4,"Compliance - Correct"
8,0.18683228646405,100,18,600,300,100,50,80,236.564876799888,5993.21835765848,0.0394720937370139,0,0,0,0,1,1,4,"Compliance - Correct"
9,0.10695788715966,100,10,600,300,100,50,88,159.410002277449,1054.04783056816,0.151236023313594,0,0,0,0,1,1,4,"Compliance - Correct"
10,0.133534690737724,100,16,600,300,100,50,38,231.661487589193,451.886960344855,0.512653623402637,6,16,0.157894736842105,0.16,0,0,1,"Not in Compliance - Correct"
1,0.0651647017803043,100,3,600,300,100,50,72,143.929541108272,1727.09559508832,0.0833361752051205,0,0,0,0,1,1,4,"Compliance - Correct"
2,0.126463642297313,100,13,600,300,100,50,68,209.659425420392,565.882689938881,0.370499803489372,8,10,0.117647058823529,0.1,0,0,1,"Not in Compliance - Correct"
3,0.18804620904848,100,16,600,300,100,50,70,222.458345932679,317.24510275526,0.701219164616373,11,16,0.157142857142857,0.16,0,0,1,"Not in Compliance - Correct"
4,0.0806680465117097,100,10,600,300,100,50,76,185.953184071691,3961.19566968642,0.0469437007352913,0,0,0,0,1,1,4,"Compliance - Correct"
5,0.0954037863295525,100,8,600,300,100,50,64,172.230918411478,4953.14775001723,0.0347720130922561,0,0,0,0,1,1,4,"Compliance - Correct"
6,0.124008171865717,100,17,600,300,100,50,64,231.172376588801,1100.10938318912,0.210135810239753,0,0,0,0,1,1,4,"Compliance - Correct"
7,0.0997563313227147,100,15,600,300,100,50,69,204.837733704986,3199.69771319302,0.0640178392041215,0,0,0,0,1,1,4,"Compliance - Correct"
8,0.136122875707224,100,10,600,300,100,50,64,211.582442244869,5854.80531658046,0.0361382541014097,0,0,0,0,1,1,4,"Compliance - Correct"
9,0.0973938081413507,100,7,600,300,100,50,87,160.003227549042,5705.03585332539,0.0280459635421533,0,0,0,0,1,1,4,"Compliance - Correct"
10,0.136352138826624,100,15,600,300,100,50,54,165.453623773345,3612.43316472042,0.0458011584516471,0,0,0,0,1,1,4,"Compliance - Correct"
1,0.230895081395283,100,20,600,300,100,50,31,226.647487580696,2147.203325585,0.105554739451117,0,0,0,0,1,1,4,"Compliance - Correct"
2,0.167687808349729,100,16,600,300,100,50,56,233.742245362395,3156.07825963059,0.0740609788902235,0,0,0,0,1,1,4,"Compliance - Correct"
3,0.214913921104744,100,31,600,300,100,50,58,291.424487390063,4524.30188742233,0.0644131392293318,0,0,0,0,1,1,4,"Compliance - Correct"
4,0.117040196200833,100,14,600,300,100,50,45,249.725873990992,1226.47308979183,0.203613007141785,0,0,0,0,1,1,4,"Compliance - Correct"
5,0.10802789600566,100,12,600,300,100,50,27,190.315238298609,4579.26687508589,0.0415601980600965,0,0,0,0,1,1,4,"Compliance - Correct"
6,0.192414620099589,100,25,600,300,100,50,40,290.65867297734,3023.9678246039,0.0961183087374327,0,0,0,0,1,1,4,"Compliance - Correct"
7,0.113058397127315,100,7,600,300,100,50,79,158.992603978019,4303.14873403637,0.0369479685237102,0,0,0,0,1,1,4,"Compliance - Correct"
8,0.183404233958572,100,22,600,300,100,50,40,231.644901559376,1549.21578080626,0.149523974922861,0,0,0,0,1,1,4,"Compliance - Correct"
9,0.118630191497505,100,10,600,300,100,50,26,168.707456892957,2263.46282660495,0.0745351127087017,0,0,0,0,1,1,4,"Compliance - Correct"
10,0.124673755420372,100,13,600,300,100,50,31,262.458122559023,1930.15105365543,0.135978022063074,0,0,0,0,1,1,4,"Compliance - Correct"
1,0.181950195366517,100,22,600,300,100,50,38,306.141712860041,4086.38773731422,0.074917441158252,0,0,0,0,1,1,4,"Compliance - Correct"
2,0.0884685163851827,100,7,600,300,100,50,76,165.556923769543,2237.36173770623,0.0739964937182099,0,0,0,0,1,1,4,"Compliance - Correct"
3,0.0912160137668252,100,12,600,300,100,50,69,191.010182122951,5451.66453322861,0.035037038863767,0,0,0,0,1,1,4,"Compliance - Correct"
4,0.076855143904686,100,8,600,300,100,50,61,167.217028791299,1986.82472588727,0.0841629493596237,0,0,0,0,1,1,4,"Compliance - Correct"
5,0.146347263874486,100,11,600,300,100,50,11,205.344942461268,2322.97668140382,0.0883973326573277,0,0,0,0,1,1,4,"Compliance - Correct"
6,0.0679612900596112,100,7,600,300,100,50,76,162.894163065615,5379.20127091464,0.0302822212558554,0,0,0,0,1,1,4,"Compliance - Correct"
7,0.0940282096154988,100,9,600,300,100,50,61,196.906073805877,5321.90842740238,0.0369991472968629,0,0,0,0,1,1,4,"Compliance - Correct"
8,0.0632647357881069,100,5,600,300,100,50,35,150.883332441164,4437.37728824141,0.0340028180251857,0,0,0,0,1,1,4,"Compliance - Correct"
9,0.140017443010584,100,11,600,300,100,50,66,210.260073434914,2527.58780293167,0.0831860611097426,0,0,0,0,1,1,4,"Compliance - Correct"
10,0.235543766245246,100,26,600,300,100,50,89,304.508927292248,2432.13405660354,0.125202361467482,0,0,0,0,1,1,4,"Compliance - Correct"
1,0.142392464447767,100,13,600,300,100,50,44,197.621692998786,2173.76670514466,0.0909120985849466,0,0,0,0,1,1,4,"Compliance - Correct"
2,0.119692279631272,100,11,600,300,100,50,64,191.278248883385,3310.68582903128,0.057776019459797,0,0,0,0,1,1,4,"Compliance - Correct"
3,0.165851783938706,100,15,600,300,100,50,35,232.291301592174,999.411125297192,0.232428172663275,1,0,0.0285714285714286,0,0,1,2,"Not in Compliance - Error"
4,0.0893103502225131,100,8,600,300,100,50,48,183.119601306048,1161.4513999084,0.157664454423568,0,0,0,0,1,1,4,"Compliance - Correct"
5,0.176309961359948,100,23,600,300,100,50,75,251.561468568327,26.0324637684971,9.66337534570014,75,100,1,1,0,0,1,"Not in Compliance - Correct"
6,0.213010126492009,100,25,600,300,100,50,35,271.431841123647,1755.95490264706,0.15457791126325,0,0,0,0,1,1,4,"Compliance - Correct"
7,0.196483353013173,100,21,600,300,100,50,42,225.7433087766,3336.09203079948,0.0676669908061565,0,0,0,0,1,1,4,"Compliance - Correct"
8,0.179000607226044,100,21,600,300,100,50,68,261.064876799877,2087.30814406415,0.125072513870215,0,0,0,0,1,1,4,"Compliance - Correct"
9,0.142953037237748,100,15,600,300,100,50,47,192.310498289573,2325.23447254673,0.0827058520592739,0,0,0,0,1,1,4,"Compliance - Correct"
10,0.196847859816626,100,16,600,300,100,50,63,243.453548896957,3864.04498178978,0.0630048433815572,0,0,0,0,1,1,4,"Compliance - Correct"
1,0.118789807520807,100,10,600,300,100,50,47,163.299182575888,3297.13163052918,0.0495276503564036,0,0,0,0,1,1,4,"Compliance - Correct"
2,0.198927208362147,100,12,600,300,100,50,38,199.864396657152,3111.26269925619,0.0642389974671484,0,0,0,0,1,1,4,"Compliance - Correct"
3,0.117683176882565,100,12,600,300,100,50,65,265.809328134124,4592.3036689288,0.0578814789476078,0,0,0,0,1,1,4,"Compliance - Correct"
4,0.0626901598181576,100,10,600,300,100,50,15,202.917943440472,2149.01628018124,0.0944236417898886,0,0,0,0,1,1,4,"Compliance - Correct"
5,0.0870033212006092,100,7,600,300,100,50,57,170.782267778793,4824.87687146757,0.0353961919295251,0,0,0,0,1,1,4,"Compliance - Correct"
6,0.23468904257752,100,22,600,300,100,50,78,250.548333157034,2635.22663532291,0.0950765789168387,0,0,0,0,1,1,4,"Compliance - Correct"
7,0.071180427679792,100,6,600,300,100,50,22,166.442708391714,249.106158269569,0.668159749834844,2,6,0.0909090909090909,0.06,0,0,1,"Not in Compliance - Correct"
8,0.233461070293561,100,17,600,300,100,50,69,218.951376804818,2614.97163289925,0.0837299242753406,0,0,0,0,1,1,4,"Compliance - Correct"
9,0.0793235166929662,100,3,600,300,100,50,27,138.63916336265,2617.19026490347,0.0529725198896701,0,0,0,0,1,1,4,"Compliance - Correct"
10,0.174375293543562,100,24,600,300,100,50,55,279.457542618525,665.410558467265,0.419977619925718,9,2,0.163636363636364,0.02,0,0,1,"Not in Compliance - Correct"
1,0.23533700988628,100,24,600,300,100,50,63,256.932622411099,4720.63177437987,0.0544275924687752,0,0,0,0,1,1,4,"Compliance - Correct"
2,0.234512292640284,100,25,600,300,100,50,28,320.921356599926,3601.9696763414,0.089096073936384,0,0,0,0,1,1,4,"Compliance - Correct"
3,0.245789604913443,100,23,600,300,100,50,81,278.225298475889,4085.53883976536,0.0681000253302862,0,0,0,0,1,1,4,"Compliance - Correct"
4,0.233843778679147,100,26,600,300,100,50,36,289.745135140224,177.968842410482,1.62806663917008,9,26,0.25,0.26,0,0,1,"Not in Compliance - Correct"
5,0.0735551032237709,100,11,600,300,100,50,24,166.714262271189,2800.14071206795,0.0595378159221392,0,0,0,0,1,1,4,"Compliance - Correct"
6,0.20994455316104,100,19,600,300,100,50,60,240.657786782602,5607.16986751417,0.0429196533133198,0,0,0,0,1,1,4,"Compliance - Correct"
7,0.101730020251125,100,13,600,300,100,50,82,205.264988627406,3666.15524372086,0.0559891698473407,0,0,0,0,1,1,4,"Compliance - Correct"
8,0.12073392928578,100,12,600,300,100,50,39,254.773047911651,5117.02513047494,0.0497892899517583,0,0,0,0,1,1,4,"Compliance - Correct"
9,0.121314754337072,100,15,600,300,100,50,84,224.588076730045,3158.58425064944,0.0711040323473617,0,0,0,0,1,1,4,"Compliance - Correct"
10,0.209645739989355,100,22,600,300,100,50,28,309.493895679804,4253.50869190646,0.0727620226258631,0,0,0,0,1,1,4,"Compliance - Correct"
1,0.225624554185197,100,24,600,300,100,50,69,261.816253469137,4416.17503436981,0.0592857510020544,0,0,0,0,1,1,4,"Compliance - Correct"
2,0.21230117646046,100,19,600,300,100,50,26,230.637846880359,442.431757724844,0.521295867336442,5,19,0.192307692307692,0.19,0,0,1,"Not in Compliance - Correct"
3,0.23489378024824,100,21,600,300,100,50,54,216.755594423293,1471.17556009442,0.147334961443611,0,0,0,0,1,1,4,"Compliance - Correct"
4,0.177814725739881,100,21,600,300,100,50,64,243.897545119706,15.7538076955825,15.4818155605706,64,100,1,1,0,0,1,"Not in Compliance - Correct"
5,0.0515234125778079,100,9,600,300,100,50,59,158.608851456815,1362.09087155294,0.116445132090183,0,0,0,0,1,1,4,"Compliance - Correct"
6,0.216623420314863,100,26,600,300,100,50,59,278.121725580344,3908.43538560206,0.071159351029543,0,0,0,0,1,1,4,"Compliance - Correct"
7,0.242235886538401,100,29,600,300,100,50,89,304.72640568445,1219.24628315959,0.249930149382758,1,0,0.0112359550561798,0,0,1,2,"Not in Compliance - Error"
8,0.115238623181358,100,11,600,300,100,50,45,229.591628369727,1675.15517182415,0.137056931937663,0,0,0,0,1,1,4,"Compliance - Correct"
9,0.178185147885233,100,11,600,300,100,50,10,217.771253475802,1360.68197516957,0.16004566640097,0,0,0,0,1,1,4,"Compliance - Correct"
10,0.115204304642975,100,10,600,300,100,50,85,189.964282549162,2447.77511447435,0.0776069179827233,0,0,0,0,1,1,4,"Compliance - Correct"
1,0.0553176868706942,100,3,600,300,100,50,65,124.774627576891,2779.50801600004,0.0448909040228109,0,0,0,0,1,1,4,"Compliance - Correct"
2,0.129220031015575,100,19,600,300,100,50,32,224.676699185034,4311.68787528528,0.0521087577959637,0,0,0,0,1,1,4,"Compliance - Correct"
3,0.118655276019126,100,15,600,300,100,50,32,191.536151253476,538.140368987806,0.355922287736448,4,9,0.125,0.09,0,0,1,"Not in Compliance - Correct"
4,0.125368860270828,100,16,600,300,100,50,66,220.571769972695,5616.4392169402,0.0392725286347639,0,0,0,0,1,1,4,"Compliance - Correct"
5,0.103004370490089,100,16,600,300,100,50,30,198.824918192494,1300.52128051873,0.152880941796808,0,0,0,0,1,1,4,"Compliance - Correct"
6,0.093935205694288,100,5,600,300,100,50,17,154.253134124357,2769.8603216256,0.0556898602142609,0,0,0,0,1,1,4,"Compliance - Correct"
7,0.199190071364865,100,19,600,300,100,50,50,250.119094528479,3740.72708158521,0.0668637644696833,0,0,0,0,1,1,4,"Compliance - Correct"
8,0.120065834000707,100,10,600,300,100,50,18,118.207427282063,5876.17510345066,0.0201163895222673,0,0,0,0,1,1,4,"Compliance - Correct"
9,0.0974194811657071,100,9,600,300,100,50,76,149.902947401451,5112.40782898618,0.0293213985299716,0,0,0,0,1,1,4,"Compliance - Correct"
10,0.059673240268603,100,5,600,300,100,50,61,146.753719888356,2939.98777285451,0.0499164388516723,0,0,0,0,1,1,4,"Compliance - Correct"
1,0.176685657072812,100,18,600,300,100,50,12,188.283018927479,981.604094826616,0.191811566312522,0,0,0,0,1,1,4,"Compliance - Correct"
2,0.052112626703456,100,5,600,300,100,50,77,161.682269079454,5735.28404814424,0.0281908041035507,0,0,0,0,1,1,4,"Compliance - Correct"
3,0.134784139692783,100,8,600,300,100,50,23,143.230938224429,1006.88572317129,0.142251434227619,0,0,0,0,1,1,4,"Compliance - Correct"
4,0.175839292583987,100,18,600,300,100,50,48,226.760611068357,1366.97075600037,0.165885488093276,0,0,0,0,1,1,4,"Compliance - Correct"
5,0.0990231384057552,100,15,600,300,100,50,83,220.419023815111,3307.17251038179,0.0666487832500959,0,0,0,0,1,1,4,"Compliance - Correct"
6,0.0797702948562801,100,8,600,300,100,50,26,214.111764790959,5032.96583021292,0.0425418673629065,0,0,0,0,1,1,4,"Compliance - Correct"
7,0.165102022979409,100,17,600,300,100,50,49,201.697460876821,1525.53709703498,0.132214064980025,0,0,0,0,1,1,4,"Compliance - Correct"
8,0.140398626867682,100,8,600,300,100,50,43,149.922583050325,2451.74061392667,0.061149447131037,0,0,0,0,1,1,4,"Compliance - Correct"
9,0.14140277528204,100,14,600,300,100,50,61,196.307934447751,400.184039948508,0.490544136825172,8,14,0.131147540983607,0.14,0,0,1,"Not in Compliance - Correct"
10,0.235465813102201,100,20,600,300,100,50,42,292.273646331792,3576.17904055864,0.0817279121143038,0,0,0,0,1,1,4,"Compliance - Correct"
1,0.171006445772946,100,19,600,300,100,50,86,249.85320964758,2685.94440171728,0.0930224800959521,0,0,0,0,1,1,4,"Compliance - Correct"
2,0.175019910512492,100,12,600,300,100,50,85,204.668805201073,3376.37695218669,0.0606178777131268,0,0,0,0,1,1,4,"Compliance - Correct"
3,0.117170975543559,100,17,600,300,100,50,89,240.511709444755,3108.77926818561,0.0773653221076472,0,0,0,0,1,1,4,"Compliance - Correct"
4,0.124325132369995,100,7,600,300,100,50,69,181.407901225897,5885.18792411778,0.030824487436073,0,0,0,0,1,1,4,"Compliance - Correct"
5,0.171870494633913,100,19,600,300,100,50,84,236.319213948034,128.388587769587,1.84065591851626,41,19,0.488095238095238,0.19,0,0,1,"Not in Compliance - Correct"
6,0.226841401821002,100,22,600,300,100,50,48,306.960897675601,1274.05129825231,0.240932918554126,0,0,0,0,1,1,4,"Compliance - Correct"
