iteration,prob_high,du_count,count_high,parent_mean_high,parent_sd_high,parent_mean_low,parent_sd_low,pilot_du_count,pilot_ucl,action_level,pilot_ratio,count_pilot_ucl_exceeds,count_true_mean_exceeds,prop_pilot_ucl_exceeds,prop_true_mean_exceeds,a,b,match,match_desc
6,0.088718288,100,9,600,1800,100,300,15,240.1262261,4950.863208,0.048501891,0,0,0,0,1,1,4,Compliance - Correct
7,0.099176585,100,11,600,1800,100,300,21,182.8117921,1489.39906,0.122741982,0,0,0,0,1,1,4,Compliance - Correct
8,0.129504536,100,9,600,1800,100,300,53,357.0673323,1679.204875,0.212640719,2,0,0.037735849,0,0,1,2,Not in Compliance - Error
9,0.168146719,100,23,600,1800,100,300,42,532.7340581,4608.495687,0.115598255,1,0,0.023809524,0,0,1,2,Not in Compliance - Error
10,0.15311177,100,17,600,1800,100,300,72,568.697148,5971.113486,0.09524139,1,0,0.013888889,0,0,1,2,Not in Compliance - Error
1,0.15595065,100,14,600,1800,100,300,22,434.6415022,2703.307446,0.16078138,1,0,0.045454545,0,0,1,2,Not in Compliance - Error
2,0.18027375,100,19,600,1800,100,300,78,490.4940569,1820.314771,0.269455626,4,0,0.051282051,0,0,1,2,Not in Compliance - Error
3,0.240966351,100,24,600,1800,100,300,28,428.7722281,5396.378805,0.079455547,0,0,0,0,1,1,4,Compliance - Correct
4,0.222023228,100,24,600,1800,100,300,15,220.5831389,1241.970204,0.177607432,0,4,0,0.04,1,0,3,Compliance - Error
5,0.13677206,100,20,600,1800,100,300,52,1826.91342,5126.997247,0.356332046,1,1,0.019230769,0.01,0,0,1,Not in Compliance - Correct
6,0.051328771,100,5,600,1800,100,300,80,249.8782024,3733.632935,0.06692629,0,0,0,0,1,1,4,Compliance - Correct
7,0.158322871,100,13,600,1800,100,300,42,547.1417222,5217.555816,0.104865524,1,0,0.023809524,0,0,1,2,Not in Compliance - Error
8,0.150656198,100,13,600,1800,100,300,34,665.697675,2709.415651,0.245697878,2,0,0.058823529,0,0,1,2,Not in Compliance - Error
9,0.096755782,100,10,600,1800,100,300,89,599.1493351,5610.017595,0.106799903,1,0,0.011235955,0,0,1,2,Not in Compliance - Error
10,0.240042031,100,24,600,1800,100,300,46,773.9155583,4500.63528,0.171956959,1,0,0.02173913,0,0,1,2,Not in Compliance - Error
1,0.185491363,100,20,600,1800,100,300,76,525.9586844,2734.068064,0.192372199,4,0,0.052631579,0,0,1,2,Not in Compliance - Error
2,0.154794719,100,15,600,1800,100,300,72,355.9025945,5028.609313,0.070775551,0,0,0,0,1,1,4,Compliance - Correct
3,0.201471312,100,19,600,1800,100,300,41,488.0070978,5451.601975,0.089516274,1,0,0.024390244,0,0,1,2,Not in Compliance - Error
4,0.156456477,100,15,600,1800,100,300,56,479.2480415,423.4736678,1.131706828,11,9,0.196428571,0.09,0,0,1,Not in Compliance - Correct
5,0.050386045,100,5,600,1800,100,300,44,219.7537626,4978.123504,0.044143895,0,0,0,0,1,1,4,Compliance - Correct
6,0.221380952,100,16,600,1800,100,300,60,418.1973153,3287.197986,0.127219996,2,0,0.033333333,0,0,1,2,Not in Compliance - Error
7,0.070186317,100,7,600,1800,100,300,22,319.4448067,5254.678214,0.060792458,0,0,0,0,1,1,4,Compliance - Correct
8,0.173908107,100,20,600,1800,100,300,61,462.0292714,5035.011878,0.091763293,0,0,0,0,1,1,4,Compliance - Correct
9,0.133352377,100,15,600,1800,100,300,40,277.5298133,1464.42988,0.189513897,1,0,0.025,0,0,1,2,Not in Compliance - Error
10,0.124593989,100,10,600,1800,100,300,36,367.4279965,3290.00669,0.111680015,1,0,0.027777778,0,0,1,2,Not in Compliance - Error
1,0.055051627,100,5,600,1800,100,300,39,252.2884239,724.3246919,0.348308468,2,2,0.051282051,0.02,0,0,1,Not in Compliance - Correct
2,0.213079632,100,25,600,1800,100,300,79,387.2668488,1183.651077,0.327179907,7,0,0.088607595,0,0,1,2,Not in Compliance - Error
3,0.132671887,100,8,600,1800,100,300,40,396.443937,3274.486769,0.121070557,2,0,0.05,0,0,1,2,Not in Compliance - Error
4,0.171100948,100,16,600,1800,100,300,15,308.0201982,3536.586083,0.087095349,0,0,0,0,1,1,4,Compliance - Correct
5,0.197555418,100,19,600,1800,100,300,54,579.6473198,4786.532924,0.12109962,0,0,0,0,1,1,4,Compliance - Correct
6,0.075467791,100,7,600,1800,100,300,22,165.5101344,1987.297027,0.083284045,0,0,0,0,1,1,4,Compliance - Correct
7,0.211196775,100,25,600,1800,100,300,28,261.3948096,567.2464218,0.460813501,3,12,0.107142857,0.12,0,0,1,Not in Compliance - Correct
8,0.232072158,100,26,600,1800,100,300,65,401.5687954,3700.769176,0.108509549,1,0,0.015384615,0,0,1,2,Not in Compliance - Error
9,0.156930137,100,15,600,1800,100,300,64,267.556924,5744.200427,0.046578619,0,0,0,0,1,1,4,Compliance - Correct
10,0.155009233,100,14,600,1800,100,300,46,523.8433375,40.97531383,12.78436425,44,96,0.956521739,0.96,0,0,1,Not in Compliance - Correct
1,0.198157023,100,23,600,1800,100,300,16,528.689582,4361.33449,0.121221975,0,0,0,0,1,1,4,Compliance - Correct
2,0.190604296,100,16,600,1800,100,300,40,354.6666814,4692.709123,0.075578237,0,0,0,0,1,1,4,Compliance - Correct
3,0.11965532,100,4,600,1800,100,300,21,544.7990874,3397.466118,0.160354531,1,0,0.047619048,0,0,1,2,Not in Compliance - Error
4,0.103781776,100,12,600,1800,100,300,27,1134.674578,5725.088825,0.198193358,2,0,0.074074074,0,0,1,2,Not in Compliance - Error
5,0.116436768,100,5,600,1800,100,300,41,271.4511867,850.7882293,0.319058465,4,2,0.097560976,0.02,0,0,1,Not in Compliance - Correct
6,0.118733972,100,10,600,1800,100,300,87,403.6260753,4509.32432,0.089509214,2,0,0.022988506,0,0,1,2,Not in Compliance - Error
7,0.115622937,100,6,600,1800,100,300,15,437.247777,1261.104528,0.346718109,1,0,0.066666667,0,0,1,2,Not in Compliance - Error
8,0.142907736,100,18,600,1800,100,300,60,512.6660185,4897.93304,0.104669871,1,0,0.016666667,0,0,1,2,Not in Compliance - Error
9,0.105843436,100,16,600,1800,100,300,54,403.9785704,1348.443859,0.299588721,4,1,0.074074074,0.01,0,0,1,Not in Compliance - Correct
10,0.087133637,100,6,600,1800,100,300,39,234.9969003,2047.1604,0.11479164,0,0,0,0,1,1,4,Compliance - Correct
1,0.104580757,100,16,600,1800,100,300,21,371.9679055,174.1677742,2.135687311,12,25,0.571428571,0.25,0,0,1,Not in Compliance - Correct
2,0.165860248,100,15,600,1800,100,300,77,1238.285219,2259.113966,0.548128708,4,1,0.051948052,0.01,0,0,1,Not in Compliance - Correct
3,0.217573264,100,25,600,1800,100,300,26,1682.115074,2932.1292,0.573683818,3,0,0.115384615,0,0,1,2,Not in Compliance - Error
4,0.07724647,100,7,600,1800,100,300,77,427.1117878,1928.587967,0.221463472,5,0,0.064935065,0,0,1,2,Not in Compliance - Error
5,0.115896524,100,7,600,1800,100,300,74,283.4609699,4062.730704,0.069771046,0,0,0,0,1,1,4,Compliance - Correct
6,0.116955785,100,16,600,1800,100,300,60,643.1341728,2840.670442,0.226402248,1,0,0.016666667,0,0,1,2,Not in Compliance - Error
7,0.228285443,100,20,600,1800,100,300,45,365.8788269,3692.93912,0.099075239,0,0,0,0,1,1,4,Compliance - Correct
8,0.118105273,100,12,600,1800,100,300,79,407.3945223,2116.006847,0.19252987,3,0,0.037974684,0,0,1,2,Not in Compliance - Error
9,0.141709575,100,15,600,1800,100,300,59,387.7719928,1786.03464,0.217113366,2,0,0.033898305,0,0,1,2,Not in Compliance - Error
10,0.222907914,100,25,600,1800,100,300,86,462.3670089,760.7626414,0.607767763,15,5,0.174418605,0.05,0,0,1,Not in Compliance - Correct
1,0.140029467,100,18,600,1800,100,300,74,418.2978736,737.0973784,0.567493368,14,3,0.189189189,0.03,0,0,1,Not in Compliance - Correct
2,0.185492146,100,19,600,1800,100,300,83,542.5555467,5707.013564,0.095068207,1,0,0.012048193,0,0,1,2,Not in Compliance - Error
3,0.232276814,100,25,600,1800,100,300,34,389.7187896,3118.519292,0.124969177,1,0,0.029411765,0,0,1,2,Not in Compliance - Error
4,0.172622215,100,19,600,1800,100,300,43,556.0396166,1825.267246,0.304634632,2,0,0.046511628,0,0,1,2,Not in Compliance - Error
5,0.112478161,100,17,600,1800,100,300,85,550.8848292,3837.141326,0.143566468,2,0,0.023529412,0,0,1,2,Not in Compliance - Error
6,0.05029012,100,5,600,1800,100,300,25,230.661698,5314.980554,0.043398409,0,0,0,0,1,1,4,Compliance - Correct
7,0.07767949,100,9,600,1800,100,300,56,259.6703556,1516.973644,0.171176577,1,0,0.017857143,0,0,1,2,Not in Compliance - Error
8,0.149506294,100,17,600,1800,100,300,90,424.3250049,1071.985801,0.395830807,6,1,0.066666667,0.01,0,0,1,Not in Compliance - Correct
9,0.145493336,100,20,600,1800,100,300,45,305.398231,436.1048317,0.700286282,7,11,0.155555556,0.11,0,0,1,Not in Compliance - Correct
10,0.200070578,100,22,600,1800,100,300,87,496.2244291,5469.104238,0.090732304,1,0,0.011494253,0,0,1,2,Not in Compliance - Error
1,0.146173106,100,18,600,1800,100,300,48,539.7004227,4083.719213,0.132159043,1,0,0.020833333,0,0,1,2,Not in Compliance - Error
2,0.069145886,100,5,600,1800,100,300,63,262.7606092,4841.867189,0.054268446,0,0,0,0,1,1,4,Compliance - Correct
3,0.098244556,100,9,600,1800,100,300,63,254.4996397,500.3527848,0.508640398,8,2,0.126984127,0.02,0,0,1,Not in Compliance - Correct
4,0.21338333,100,22,600,1800,100,300,69,450.4274578,1090.033468,0.413223512,8,1,0.115942029,0.01,0,0,1,Not in Compliance - Correct
5,0.135371119,100,16,600,1800,100,300,74,309.9910275,903.6768133,0.343033066,4,1,0.054054054,0.01,0,0,1,Not in Compliance - Correct
6,0.068606721,100,1,600,1800,100,300,29,141.1838588,1234.531384,0.114362308,0,0,0,0,1,1,4,Compliance - Correct
7,0.111595207,100,12,600,1800,100,300,78,233.5666557,5241.351254,0.044562298,0,0,0,0,1,1,4,Compliance - Correct
8,0.196598783,100,20,600,1800,100,300,33,387.9245535,2779.89522,0.139546466,0,0,0,0,1,1,4,Compliance - Correct
9,0.214867619,100,21,600,1800,100,300,54,616.418511,1389.239269,0.443709392,6,1,0.111111111,0.01,0,0,1,Not in Compliance - Correct
10,0.146354995,100,16,600,1800,100,300,89,398.3513708,5349.18465,0.074469549,0,0,0,0,1,1,4,Compliance - Correct
1,0.164052919,100,18,600,1800,100,300,32,343.3476557,5854.600682,0.058645785,0,0,0,0,1,1,4,Compliance - Correct
2,0.057116248,100,5,600,1800,100,300,47,220.9676801,3536.316316,0.06248527,0,0,0,0,1,1,4,Compliance - Correct
3,0.092329078,100,4,600,1800,100,300,32,181.8791989,3152.129037,0.057700429,0,0,0,0,1,1,4,Compliance - Correct
4,0.115917578,100,11,600,1800,100,300,71,428.8733279,5904.901418,0.072630057,0,0,0,0,1,1,4,Compliance - Correct
5,0.249905784,100,19,600,1800,100,300,35,404.7351062,382.3798058,1.058463601,9,13,0.257142857,0.13,0,0,1,Not in Compliance - Correct
6,0.056830765,100,8,600,1800,100,300,79,375.034705,4995.368919,0.075076478,1,0,0.012658228,0,0,1,2,Not in Compliance - Error
7,0.097023033,100,10,600,1800,100,300,28,414.0252083,5450.882384,0.075955631,1,0,0.035714286,0,0,1,2,Not in Compliance - Error
8,0.173519116,100,16,600,1800,100,300,15,227.4289785,4624.432841,0.049179864,0,0,0,0,1,1,4,Compliance - Correct
9,0.065204785,100,7,600,1800,100,300,78,239.6360066,1485.156698,0.161354022,2,0,0.025641026,0,0,1,2,Not in Compliance - Error
10,0.122938965,100,11,600,1800,100,300,87,271.3567068,1526.881422,0.177719568,2,0,0.022988506,0,0,1,2,Not in Compliance - Error
1,0.073977705,100,8,600,1800,100,300,53,298.519846,1893.858766,0.157625189,0,0,0,0,1,1,4,Compliance - Correct
2,0.0691648,100,10,600,1800,100,300,24,285.4794468,868.3497669,0.328760895,3,0,0.125,0,0,1,2,Not in Compliance - Error
3,0.151307475,100,20,600,1800,100,300,30,311.1003984,3595.000549,0.086536954,0,0,0,0,1,1,4,Compliance - Correct
4,0.168127469,100,15,600,1800,100,300,84,563.5142431,1284.959846,0.438546189,5,3,0.05952381,0.03,0,0,1,Not in Compliance - Correct
5,0.157241137,100,10,600,1800,100,300,73,336.6484693,2787.272443,0.120780611,0,0,0,0,1,1,4,Compliance - Correct
6,0.158507746,100,14,600,1800,100,300,37,411.5975615,4865.3036,0.084598536,0,0,0,0,1,1,4,Compliance - Correct
7,0.174260476,100,14,600,1800,100,300,62,553.7679386,4617.064236,0.119939405,2,0,0.032258065,0,0,1,2,Not in Compliance - Error
8,0.112085491,100,3,600,1800,100,300,49,266.1544007,427.7746531,0.622183663,9,4,0.183673469,0.04,0,0,1,Not in Compliance - Correct
9,0.232270786,100,24,600,1800,100,300,35,314.4452887,4670.395902,0.067327331,0,0,0,0,1,1,4,Compliance - Correct
10,0.100960965,100,9,600,1800,100,300,53,1200.45047,4603.248419,0.260783334,2,0,0.037735849,0,0,1,2,Not in Compliance - Error
1,0.246660215,100,22,600,1800,100,300,38,292.1887208,437.6688863,0.667602222,8,15,0.210526316,0.15,0,0,1,Not in Compliance - Correct
2,0.190059051,100,21,600,1800,100,300,74,2245.954026,2023.367403,1.110008011,2,1,0.027027027,0.01,0,0,1,Not in Compliance - Correct
3,0.096658381,100,11,600,1800,100,300,22,283.4901215,3753.765605,0.07552153,0,0,0,0,1,1,4,Compliance - Correct
4,0.202617584,100,25,600,1800,100,300,41,544.5180001,5829.668516,0.093404625,0,0,0,0,1,1,4,Compliance - Correct
5,0.09310496,100,10,600,1800,100,300,69,562.6162226,5613.167953,0.100231496,1,0,0.014492754,0,0,1,2,Not in Compliance - Error
6,0.172680328,100,12,600,1800,100,300,80,385.8209325,3031.094793,0.12728765,1,0,0.0125,0,0,1,2,Not in Compliance - Error
7,0.055382622,100,8,600,1800,100,300,71,336.4582287,5852.8011,0.057486701,0,0,0,0,1,1,4,Compliance - Correct
8,0.148136332,100,14,600,1800,100,300,90,464.4287598,1461.511207,0.317772972,5,1,0.055555556,0.01,0,0,1,Not in Compliance - Correct
9,0.185803465,100,20,600,1800,100,300,20,757.8818005,3854.191584,0.196638331,1,1,0.05,0.01,0,0,1,Not in Compliance - Correct
10,0.16336349,100,17,600,1800,100,300,77,440.5760944,4316.554936,0.102066602,1,0,0.012987013,0,0,1,2,Not in Compliance - Error
1,0.140728411,100,16,600,1800,100,300,29,921.1476571,470.9166826,1.956073529,7,9,0.24137931,0.09,0,0,1,Not in Compliance - Correct
2,0.059007026,100,6,600,1800,100,300,86,302.7624679,1398.729615,0.216455321,4,2,0.046511628,0.02,0,0,1,Not in Compliance - Correct
3,0.228828807,100,27,600,1800,100,300,66,535.709533,5851.902621,0.091544506,0,0,0,0,1,1,4,Compliance - Correct
4,0.240825295,100,27,600,1800,100,300,74,848.8706015,645.9239011,1.314195991,19,11,0.256756757,0.11,0,0,1,Not in Compliance - Correct
5,0.139331538,100,15,600,1800,100,300,46,342.4550218,320.2008325,1.069500723,15,13,0.326086957,0.13,0,0,1,Not in Compliance - Correct
6,0.174857711,100,22,600,1800,100,300,25,332.1083376,5927.423522,0.056029122,0,0,0,0,1,1,4,Compliance - Correct
7,0.055147327,100,7,600,1800,100,300,17,1075.297639,4272.340413,0.251688193,1,0,0.058823529,0,0,1,2,Not in Compliance - Error
8,0.129865402,100,10,600,1800,100,300,46,216.9679776,4071.870602,0.053284595,0,0,0,0,1,1,4,Compliance - Correct
9,0.228635095,100,22,600,1800,100,300,88,569.9784275,1896.55473,0.300533604,6,1,0.068181818,0.01,0,0,1,Not in Compliance - Correct
10,0.111102086,100,14,600,1800,100,300,28,189.0985203,816.0338647,0.231728766,0,3,0,0.03,1,0,3,Compliance - Error
1,0.138469447,100,17,600,1800,100,300,80,489.181093,3322.441679,0.147235419,2,0,0.025,0,0,1,2,Not in Compliance - Error
2,0.225653072,100,29,600,1800,100,300,42,377.5089195,4065.994777,0.092845402,0,0,0,0,1,1,4,Compliance - Correct
3,0.19634862,100,28,600,1800,100,300,17,1308.753377,2826.497359,0.463030108,1,0,0.058823529,0,0,1,2,Not in Compliance - Error
4,0.173667399,100,20,600,1800,100,300,71,545.3001887,3802.017682,0.143423896,1,0,0.014084507,0,0,1,2,Not in Compliance - Error
5,0.090747145,100,19,600,1800,100,300,88,437.411777,3820.046494,0.114504307,2,0,0.022727273,0,0,1,2,Not in Compliance - Error
6,0.148331491,100,19,600,1800,100,300,27,488.4963311,729.1059351,0.669993629,5,2,0.185185185,0.02,0,0,1,Not in Compliance - Correct
7,0.059703963,100,6,600,1800,100,300,81,324.5573005,3747.788377,0.086599687,0,0,0,0,1,1,4,Compliance - Correct
8,0.124695528,100,9,600,1800,100,300,84,380.8010764,3118.882864,0.122095344,1,0,0.011904762,0,0,1,2,Not in Compliance - Error
9,0.148265032,100,13,600,1800,100,300,19,1627.516057,5044.706295,0.322618595,1,0,0.052631579,0,0,1,2,Not in Compliance - Error
10,0.091744275,100,10,600,1800,100,300,87,322.1198478,3470.413074,0.092818878,1,0,0.011494253,0,0,1,2,Not in Compliance - Error
1,0.105064843,100,13,600,1800,100,300,84,496.2199356,1373.354723,0.361319568,7,0,0.083333333,0,0,1,2,Not in Compliance - Error
2,0.233107208,100,27,600,1800,100,300,15,280.654417,2035.826991,0.137857695,0,0,0,0,1,1,4,Compliance - Correct
3,0.076672307,100,10,600,1800,100,300,79,474.7904184,4050.151299,0.117227823,1,0,0.012658228,0,0,1,2,Not in Compliance - Error
4,0.161999406,100,13,600,1800,100,300,15,307.7466145,1454.944704,0.211517739,0,2,0,0.02,1,0,3,Compliance - Error
5,0.177998042,100,19,600,1800,100,300,33,543.9022405,3309.795049,0.164331094,1,0,0.03030303,0,0,1,2,Not in Compliance - Error
6,0.107742797,100,12,600,1800,100,300,38,531.4939349,3042.920164,0.174665751,2,0,0.052631579,0,0,1,2,Not in Compliance - Error
7,0.234781409,100,28,600,1800,100,300,19,355.0061658,2572.48531,0.138001241,0,0,0,0,1,1,4,Compliance - Correct
8,0.103850026,100,14,600,1800,100,300,68,521.2246824,3262.546846,0.159760061,1,0,0.014705882,0,0,1,2,Not in Compliance - Error
9,0.186456578,100,19,600,1800,100,300,51,535.4796361,2186.577291,0.244893989,3,0,0.058823529,0,0,1,2,Not in Compliance - Error
10,0.08216179,100,8,600,1800,100,300,39,367.0540788,5516.52204,0.066537227,0,0,0,0,1,1,4,Compliance - Correct
1,0.193059417,100,16,600,1800,100,300,59,368.1922711,2162.932395,0.170228285,0,0,0,0,1,1,4,Compliance - Correct
2,0.190278203,100,23,600,1800,100,300,32,435.827839,5034.05694,0.086575866,0,0,0,0,1,1,4,Compliance - Correct
3,0.201478048,100,14,600,1800,100,300,79,369.1760095,1142.220333,0.323209103,2,3,0.025316456,0.03,0,0,1,Not in Compliance - Correct
4,0.131977471,100,16,600,1800,100,300,30,425.1387711,1636.139807,0.259842569,1,0,0.033333333,0,0,1,2,Not in Compliance - Error
5,0.109284514,100,5,600,1800,100,300,14,369.9251331,4612.352796,0.08020313,0,0,0,0,1,1,4,Compliance - Correct
6,0.21376221,100,17,600,1800,100,300,55,325.909665,4455.898367,0.07314118,0,0,0,0,1,1,4,Compliance - Correct
7,0.077445617,100,9,600,1800,100,300,10,311.3915088,2810.330512,0.110802451,0,0,0,0,1,1,4,Compliance - Correct
8,0.244847326,100,26,600,1800,100,300,23,754.847035,722.0250276,1.045458268,9,5,0.391304348,0.05,0,0,1,Not in Compliance - Correct
9,0.123074587,100,15,600,1800,100,300,37,465.0651521,5367.45707,0.086645342,0,0,0,0,1,1,4,Compliance - Correct
10,0.058929515,100,3,600,1800,100,300,13,288.1778633,54.36034899,5.301251164,12,80,0.923076923,0.8,0,0,1,Not in Compliance - Correct
1,0.228241454,100,27,600,1800,100,300,89,524.900311,4848.13157,0.108268578,0,0,0,0,1,1,4,Compliance - Correct
2,0.166735511,100,14,600,1800,100,300,59,546.194403,1004.61942,0.543682903,8,1,0.13559322,0.01,0,0,1,Not in Compliance - Correct
3,0.157603466,100,10,600,1800,100,300,20,389.6449915,3838.616936,0.10150661,0,0,0,0,1,1,4,Compliance - Correct
4,0.217449058,100,32,600,1800,100,300,51,446.6476401,4225.862968,0.10569383,1,1,0.019607843,0.01,0,0,1,Not in Compliance - Correct
5,0.08580186,100,10,600,1800,100,300,73,300.8179586,1226.400782,0.245285198,3,1,0.04109589,0.01,0,0,1,Not in Compliance - Correct
6,0.148993543,100,8,600,1800,100,300,21,228.6895151,5422.595061,0.042173445,0,0,0,0,1,1,4,Compliance - Correct
7,0.094973129,100,6,600,1800,100,300,43,310.7703159,4348.256649,0.071470095,0,0,0,0,1,1,4,Compliance - Correct
8,0.135239218,100,10,600,1800,100,300,76,298.8149546,5607.37219,0.053289659,0,0,0,0,1,1,4,Compliance - Correct
9,0.241663188,100,28,600,1800,100,300,57,413.5521044,1696.725254,0.243735457,4,0,0.070175439,0,0,1,2,Not in Compliance - Error
10,0.06737365,100,3,600,1800,100,300,28,316.2842053,282.9723602,1.117721198,8,3,0.285714286,0.03,0,0,1,Not in Compliance - Correct
1,0.223320992,100,23,600,1800,100,300,71,459.8001231,4968.36822,0.0925455,0,0,0,0,1,1,4,Compliance - Correct
2,0.142673329,100,15,600,1800,100,300,74,346.7946036,1764.864337,0.196499298,4,0,0.054054054,0,0,1,2,Not in Compliance - Error
3,0.108547735,100,10,600,1800,100,300,47,266.4841563,2445.821424,0.10895487,1,0,0.021276596,0,0,1,2,Not in Compliance - Error
4,0.179492966,100,24,600,1800,100,300,39,672.3395186,4850.663857,0.138607733,1,0,0.025641026,0,0,1,2,Not in Compliance - Error
5,0.151008825,100,23,600,1800,100,300,89,517.1813077,5572.810087,0.092804402,1,0,0.011235955,0,0,1,2,Not in Compliance - Error
6,0.10270798,100,11,600,1800,100,300,51,423.3831998,4259.134624,0.099405921,0,0,0,0,1,1,4,Compliance - Correct
7,0.07588687,100,6,600,1800,100,300,28,612.5647139,4852.984924,0.126224318,1,0,0.035714286,0,0,1,2,Not in Compliance - Error
8,0.146362764,100,13,600,1800,100,300,44,378.4678571,134.2101841,2.819963773,24,31,0.545454545,0.31,0,0,1,Not in Compliance - Correct
9,0.21874539,100,28,600,1800,100,300,44,623.8433833,381.5348593,1.635088821,17,19,0.386363636,0.19,0,0,1,Not in Compliance - Correct
10,0.152877018,100,14,600,1800,100,300,61,324.2442469,5724.716683,0.056639353,0,0,0,0,1,1,4,Compliance - Correct
1,0.229468329,100,17,600,1800,100,300,20,557.7775582,813.7000607,0.685482999,1,1,0.05,0.01,0,0,1,Not in Compliance - Correct
2,0.051554194,100,6,600,1800,100,300,60,355.710447,1322.353156,0.26899807,3,1,0.05,0.01,0,0,1,Not in Compliance - Correct
3,0.193271889,100,21,600,1800,100,300,21,212.2118712,418.6739872,0.506866626,4,14,0.19047619,0.14,0,0,1,Not in Compliance - Correct
4,0.13285154,100,14,600,1800,100,300,48,333.707075,1365.609461,0.244364941,1,3,0.020833333,0.03,0,0,1,Not in Compliance - Correct
5,0.181901498,100,13,600,1800,100,300,43,437.1490315,3393.80145,0.128808075,1,0,0.023255814,0,0,1,2,Not in Compliance - Error
6,0.105590242,100,13,600,1800,100,300,80,599.0480246,3377.216063,0.177379242,1,0,0.0125,0,0,1,2,Not in Compliance - Error
7,0.07247668,100,8,600,1800,100,300,44,945.393791,4152.118119,0.227689522,1,0,0.022727273,0,0,1,2,Not in Compliance - Error
8,0.239989434,100,32,600,1800,100,300,28,389.0258047,1974.068333,0.197068054,1,1,0.035714286,0.01,0,0,1,Not in Compliance - Correct
9,0.122361339,100,11,600,1800,100,300,45,747.3486855,1723.015331,0.433744652,1,0,0.022222222,0,0,1,2,Not in Compliance - Error
10,0.123243777,100,17,600,1800,100,300,53,696.0197942,3087.945346,0.225399,1,0,0.018867925,0,0,1,2,Not in Compliance - Error
1,0.065672826,100,4,600,1800,100,300,14,359.3891767,972.1997748,0.369665974,1,1,0.071428571,0.01,0,0,1,Not in Compliance - Correct
2,0.061152864,100,6,600,1800,100,300,37,225.8909426,1990.747744,0.1134704,1,0,0.027027027,0,0,1,2,Not in Compliance - Error
3,0.156183114,100,17,600,1800,100,300,33,731.3280273,3071.623771,0.238091668,1,0,0.03030303,0,0,1,2,Not in Compliance - Error
4,0.227458214,100,32,600,1800,100,300,46,609.8670431,391.5744421,1.557474078,21,26,0.456521739,0.26,0,0,1,Not in Compliance - Correct
5,0.064981688,100,14,600,1800,100,300,86,927.4127222,2582.742952,0.359080536,3,0,0.034883721,0,0,1,2,Not in Compliance - Error
6,0.236239971,100,22,600,1800,100,300,82,606.7119575,94.31764486,6.432645327,59,51,0.719512195,0.51,0,0,1,Not in Compliance - Correct
7,0.195083079,100,21,600,1800,100,300,57,391.4003926,696.266388,0.562141731,8,5,0.140350877,0.05,0,0,1,Not in Compliance - Correct
8,0.241517489,100,27,600,1800,100,300,51,705.2920939,4824.979361,0.146175153,2,0,0.039215686,0,0,1,2,Not in Compliance - Error
9,0.178891432,100,22,600,1800,100,300,52,505.8853134,5688.75835,0.088927193,0,0,0,0,1,1,4,Compliance - Correct
10,0.221311612,100,24,600,1800,100,300,63,728.0486812,953.00973,0.763946745,10,3,0.158730159,0.03,0,0,1,Not in Compliance - Correct
1,0.083392482,100,8,600,1800,100,300,72,413.3378411,219.733531,1.881086784,28,9,0.388888889,0.09,0,0,1,Not in Compliance - Correct
2,0.196707651,100,20,600,1800,100,300,42,1673.148183,5755.789932,0.290689584,2,0,0.047619048,0,0,1,2,Not in Compliance - Error
3,0.127745917,100,19,600,1800,100,300,79,807.723956,2498.78552,0.323246613,5,0,0.063291139,0,0,1,2,Not in Compliance - Error
4,0.156577211,100,16,600,1800,100,300,88,372.7626577,4992.142489,0.074669875,1,0,0.011363636,0,0,1,2,Not in Compliance - Error
5,0.050509031,100,6,600,1800,100,300,59,311.613884,860.5125195,0.362125916,3,0,0.050847458,0,0,1,2,Not in Compliance - Error
6,0.214705143,100,29,600,1800,100,300,64,376.1951993,3431.561029,0.109628008,1,0,0.015625,0,0,1,2,Not in Compliance - Error
7,0.064180203,100,4,600,1800,100,300,12,213.1460681,5206.306612,0.040939976,0,0,0,0,1,1,4,Compliance - Correct
8,0.183985897,100,23,600,1800,100,300,85,1220.652479,775.8251836,1.573360216,12,5,0.141176471,0.05,0,0,1,Not in Compliance - Correct
9,0.149214115,100,14,600,1800,100,300,16,432.8448758,3180.322994,0.136100917,0,0,0,0,1,1,4,Compliance - Correct
10,0.165175327,100,13,600,1800,100,300,41,536.1187254,3052.208983,0.175649416,1,0,0.024390244,0,0,1,2,Not in Compliance - Error
1,0.206857505,100,24,600,1800,100,300,35,411.2022188,1461.973289,0.281265206,2,4,0.057142857,0.04,0,0,1,Not in Compliance - Correct
2,0.194219003,100,15,600,1800,100,300,59,315.542059,1684.909027,0.187275428,1,0,0.016949153,0,0,1,2,Not in Compliance - Error
3,0.098264678,100,7,600,1800,100,300,40,228.2893852,5411.338772,0.042187228,0,0,0,0,1,1,4,Compliance - Correct
4,0.236663853,100,25,600,1800,100,300,51,486.6361005,1929.782718,0.252171447,2,0,0.039215686,0,0,1,2,Not in Compliance - Error
5,0.062540133,100,8,600,1800,100,300,85,1029.084048,2798.190518,0.367767685,1,0,0.011764706,0,0,1,2,Not in Compliance - Error
6,0.053538786,100,6,600,1800,100,300,50,324.2701825,3698.968446,0.087665031,1,0,0.02,0,0,1,2,Not in Compliance - Error
7,0.213096725,100,22,600,1800,100,300,78,337.3812137,5598.027482,0.060267874,0,0,0,0,1,1,4,Compliance - Correct
