iteration,prob_high,du_count,count_high,parent_mean_high,parent_sd_high,parent_mean_low,parent_sd_low,pilot_du_count,pilot_ucl,action_level,pilot_ratio,count_pilot_ucl_exceeds,count_true_mean_exceeds,prop_pilot_ucl_exceeds,prop_true_mean_exceeds,a,b,match,match_desc
6341,0.166513774,100,20,600,900,100,150,64,459.9193225,847.612957,0.542605347,8,1,0.125,0.01,0,0,1,Not in Compliance - Correct
6342,0.140032351,100,20,600,900,100,150,67,314.8836276,2027.924249,0.155273861,0,0,0,0,1,1,4,Compliance - Correct
6343,0.211796654,100,25,600,900,100,150,59,641.9834566,953.5533277,0.673253858,9,2,0.152542373,0.02,0,0,1,Not in Compliance - Correct
6344,0.056563681,100,3,600,900,100,150,11,277.9466211,2782.407411,0.099894293,0,0,0,0,1,1,4,Compliance - Correct
6345,0.236681085,100,26,600,900,100,150,66,432.9534224,3983.778517,0.10867909,0,0,0,0,1,1,4,Compliance - Correct
6346,0.210803364,100,18,600,900,100,150,88,330.3912526,653.2004007,0.505803812,12,7,0.136363636,0.07,0,0,1,Not in Compliance - Correct
6347,0.186557919,100,22,600,900,100,150,79,418.8201461,4701.095386,0.089089906,1,0,0.012658228,0,0,1,2,Not in Compliance - Error
6348,0.126120873,100,10,600,900,100,150,66,221.6942791,4802.350154,0.046163706,0,0,0,0,1,1,4,Compliance - Correct
6349,0.093379289,100,4,600,900,100,150,59,257.5561539,3751.670362,0.068651062,0,0,0,0,1,1,4,Compliance - Correct
6350,0.100474044,100,7,600,900,100,150,16,613.8157057,4557.119675,0.134693787,0,0,0,0,1,1,4,Compliance - Correct
6351,0.167780689,100,18,600,900,100,150,62,322.7741846,4414.839387,0.073111195,0,0,0,0,1,1,4,Compliance - Correct
6352,0.127785691,100,13,600,900,100,150,71,315.4048401,868.9124212,0.362988067,5,1,0.070422535,0.01,0,0,1,Not in Compliance - Correct
6353,0.205884827,100,21,600,900,100,150,86,386.4560402,1835.812336,0.210509556,3,0,0.034883721,0,0,1,2,Not in Compliance - Error
6354,0.223494948,100,28,600,900,100,150,44,478.0589008,5446.928213,0.087766698,0,0,0,0,1,1,4,Compliance - Correct
6355,0.101458063,100,11,600,900,100,150,44,261.082639,1379.098777,0.189313952,0,1,0,0.01,1,0,3,Compliance - Error
6356,0.246973118,100,25,600,900,100,150,61,463.3617034,4020.533664,0.115248806,0,0,0,0,1,1,4,Compliance - Correct
6357,0.184267709,100,18,600,900,100,150,33,453.1491306,2202.976102,0.205698614,1,0,0.03030303,0,0,1,2,Not in Compliance - Error
6358,0.086156516,100,7,600,900,100,150,74,212.7090238,2846.937505,0.074715031,0,0,0,0,1,1,4,Compliance - Correct
6359,0.219246921,100,12,600,900,100,150,60,235.0508673,1334.363634,0.176152033,1,0,0.016666667,0,0,1,2,Not in Compliance - Error
6360,0.142777914,100,20,600,900,100,150,78,335.4573893,4195.068485,0.079964699,0,0,0,0,1,1,4,Compliance - Correct
6361,0.098564859,100,14,600,900,100,150,39,373.9219098,910.8810391,0.410505756,1,2,0.025641026,0.02,0,0,1,Not in Compliance - Correct
6362,0.195547784,100,19,600,900,100,150,19,174.3432135,4695.470234,0.037130086,0,0,0,0,1,1,4,Compliance - Correct
6363,0.232063761,100,25,600,900,100,150,16,304.2758906,2702.056567,0.112609001,0,0,0,0,1,1,4,Compliance - Correct
6364,0.215087785,100,25,600,900,100,150,21,409.5633604,5989.204141,0.068383603,0,0,0,0,1,1,4,Compliance - Correct
6365,0.236211206,100,28,600,900,100,150,34,397.7300792,4450.520076,0.089367101,0,0,0,0,1,1,4,Compliance - Correct
6366,0.110331327,100,11,600,900,100,150,25,568.7886194,2311.760824,0.246041292,2,0,0.08,0,0,1,2,Not in Compliance - Error
6367,0.051424235,100,5,600,900,100,150,13,192.3753768,1658.864736,0.115968091,0,0,0,0,1,1,4,Compliance - Correct
6368,0.120527809,100,19,600,900,100,150,42,402.2468735,4626.363218,0.086946669,0,0,0,0,1,1,4,Compliance - Correct
6369,0.235739637,100,24,600,900,100,150,24,318.3425804,2112.012826,0.150729473,0,0,0,0,1,1,4,Compliance - Correct
6370,0.064276862,100,5,600,900,100,150,34,213.9150456,2788.356605,0.076717248,0,0,0,0,1,1,4,Compliance - Correct
6371,0.072732884,100,9,600,900,100,150,58,279.3233108,1291.42294,0.216291118,1,0,0.017241379,0,0,1,2,Not in Compliance - Error
6372,0.226784345,100,24,600,900,100,150,35,437.3053309,3913.933952,0.111730381,0,0,0,0,1,1,4,Compliance - Correct
6373,0.212496158,100,22,600,900,100,150,70,324.0599313,5520.342638,0.058702865,0,0,0,0,1,1,4,Compliance - Correct
6374,0.144780099,100,14,600,900,100,150,56,254.1909511,1009.408861,0.251821597,3,1,0.053571429,0.01,0,0,1,Not in Compliance - Correct
6375,0.054485629,100,5,600,900,100,150,65,190.718569,5474.854413,0.034835368,0,0,0,0,1,1,4,Compliance - Correct
6376,0.104585392,100,14,600,900,100,150,71,229.4167332,3518.695161,0.065199377,0,0,0,0,1,1,4,Compliance - Correct
6377,0.094584626,100,6,600,900,100,150,87,235.3588315,3477.353537,0.06768332,0,0,0,0,1,1,4,Compliance - Correct
6378,0.138110283,100,17,600,900,100,150,78,320.4228555,4531.277346,0.070713583,0,0,0,0,1,1,4,Compliance - Correct
6379,0.218992891,100,20,600,900,100,150,38,354.8694903,5310.962299,0.066818303,0,0,0,0,1,1,4,Compliance - Correct
6380,0.081455764,100,8,600,900,100,150,63,310.6390345,4173.41818,0.07443276,0,0,0,0,1,1,4,Compliance - Correct
6381,0.245720684,100,26,600,900,100,150,76,447.7645625,374.5655702,1.195423707,22,23,0.289473684,0.23,0,0,1,Not in Compliance - Correct
6382,0.057307761,100,2,600,900,100,150,15,157.9917908,1805.035133,0.087528374,0,0,0,0,1,1,4,Compliance - Correct
6383,0.220581917,100,30,600,900,100,150,69,485.9162571,3871.880729,0.125498767,0,0,0,0,1,1,4,Compliance - Correct
6384,0.081812898,100,10,600,900,100,150,40,224.2999815,2605.926427,0.086073029,0,0,0,0,1,1,4,Compliance - Correct
6385,0.127390595,100,10,600,900,100,150,72,278.3743338,4719.173656,0.05898794,0,0,0,0,1,1,4,Compliance - Correct
6386,0.161796857,100,23,600,900,100,150,33,259.1156093,5772.346364,0.044889131,0,0,0,0,1,1,4,Compliance - Correct
6387,0.20507893,100,26,600,900,100,150,56,405.4906431,4301.423566,0.094268941,0,0,0,0,1,1,4,Compliance - Correct
6388,0.127865688,100,17,600,900,100,150,58,290.3992393,4795.282762,0.060559357,0,0,0,0,1,1,4,Compliance - Correct
6389,0.229032459,100,20,600,900,100,150,64,339.0156718,4786.203547,0.070831854,0,0,0,0,1,1,4,Compliance - Correct
6390,0.054068048,100,5,600,900,100,150,90,209.6822369,2511.219918,0.083498158,0,0,0,0,1,1,4,Compliance - Correct
6391,0.171064332,100,15,600,900,100,150,31,293.9963862,2103.068307,0.139794026,1,0,0.032258065,0,0,1,2,Not in Compliance - Error
6392,0.149918502,100,18,600,900,100,150,30,311.0992495,953.8679899,0.326144973,3,2,0.1,0.02,0,0,1,Not in Compliance - Correct
6393,0.061225618,100,3,600,900,100,150,30,162.6372242,5963.51697,0.027272032,0,0,0,0,1,1,4,Compliance - Correct
6394,0.072722941,100,8,600,900,100,150,56,280.6751034,3319.165492,0.084561949,0,0,0,0,1,1,4,Compliance - Correct
6395,0.12892985,100,13,600,900,100,150,25,848.3933598,1358.772491,0.624382202,2,1,0.08,0.01,0,0,1,Not in Compliance - Correct
6396,0.143158146,100,15,600,900,100,150,71,335.7080375,1585.870076,0.211686974,2,0,0.028169014,0,0,1,2,Not in Compliance - Error
6397,0.157427019,100,12,600,900,100,150,12,125.7773596,2528.329023,0.049747228,0,0,0,0,1,1,4,Compliance - Correct
6398,0.245022381,100,26,600,900,100,150,15,278.6592283,3275.941849,0.085062324,0,0,0,0,1,1,4,Compliance - Correct
6399,0.118480023,100,13,600,900,100,150,22,275.3711429,2527.311847,0.108958118,0,0,0,0,1,1,4,Compliance - Correct
6400,0.119612802,100,11,600,900,100,150,38,336.92119,1292.556654,0.260662609,2,0,0.052631579,0,0,1,2,Not in Compliance - Error
6401,0.102763587,100,14,600,900,100,150,59,445.338739,200.6906879,2.219030408,23,14,0.389830508,0.14,0,0,1,Not in Compliance - Correct
6402,0.233798887,100,22,600,900,100,150,61,393.3778556,5729.465611,0.068658734,0,0,0,0,1,1,4,Compliance - Correct
6403,0.170355174,100,13,600,900,100,150,81,278.4179992,1481.857895,0.187884412,2,0,0.024691358,0,0,1,2,Not in Compliance - Error
6404,0.054830185,100,1,600,900,100,150,35,180.5961048,2773.124963,0.065123681,0,0,0,0,1,1,4,Compliance - Correct
6405,0.056065549,100,4,600,900,100,150,46,276.7097363,4253.480316,0.0650549,0,0,0,0,1,1,4,Compliance - Correct
6406,0.057402039,100,9,600,900,100,150,65,256.6886338,593.6486447,0.43239151,4,3,0.061538462,0.03,0,0,1,Not in Compliance - Correct
6407,0.164612315,100,16,600,900,100,150,38,437.1148967,5566.85892,0.078520922,0,0,0,0,1,1,4,Compliance - Correct
6408,0.175572226,100,19,600,900,100,150,65,272.3137671,1627.50696,0.167319571,1,0,0.015384615,0,0,1,2,Not in Compliance - Error
6409,0.160620527,100,22,600,900,100,150,52,371.5793531,2787.805896,0.133287383,0,0,0,0,1,1,4,Compliance - Correct
6410,0.151392191,100,13,600,900,100,150,78,283.8497095,798.9076605,0.355297268,3,3,0.038461538,0.03,0,0,1,Not in Compliance - Correct
6411,0.058119695,100,8,600,900,100,150,49,260.7551912,4077.864916,0.063944048,0,0,0,0,1,1,4,Compliance - Correct
6412,0.149571621,100,20,600,900,100,150,28,705.304907,1367.631841,0.515712552,3,0,0.107142857,0,0,1,2,Not in Compliance - Error
6413,0.188285983,100,16,600,900,100,150,43,255.1342313,810.0403436,0.314964845,2,2,0.046511628,0.02,0,0,1,Not in Compliance - Correct
6414,0.227114015,100,29,600,900,100,150,36,300.8728429,2808.402193,0.107133104,0,0,0,0,1,1,4,Compliance - Correct
6415,0.100646529,100,5,600,900,100,150,30,199.6518623,3170.977062,0.062962254,0,0,0,0,1,1,4,Compliance - Correct
6416,0.122594726,100,13,600,900,100,150,50,390.9639449,886.8947961,0.440823361,6,3,0.12,0.03,0,0,1,Not in Compliance - Correct
6417,0.13247393,100,14,600,900,100,150,34,210.7409602,2477.853405,0.08504981,0,0,0,0,1,1,4,Compliance - Correct
6418,0.21554196,100,22,600,900,100,150,51,381.1283509,5805.336254,0.065651382,0,0,0,0,1,1,4,Compliance - Correct
6419,0.215839516,100,23,600,900,100,150,67,419.7670671,2144.099581,0.195777785,2,0,0.029850746,0,0,1,2,Not in Compliance - Error
6420,0.088889397,100,8,600,900,100,150,75,238.4795351,1955.399636,0.121959486,0,0,0,0,1,1,4,Compliance - Correct
6421,0.191041505,100,10,600,900,100,150,82,246.5322248,4127.980929,0.05972223,0,0,0,0,1,1,4,Compliance - Correct
6422,0.163266084,100,15,600,900,100,150,67,312.1237632,3579.049465,0.087208564,0,0,0,0,1,1,4,Compliance - Correct
6423,0.111322147,100,13,600,900,100,150,90,323.9724662,5376.215902,0.060260315,0,0,0,0,1,1,4,Compliance - Correct
6424,0.241718319,100,19,600,900,100,150,58,424.1529947,5441.810458,0.077943361,0,0,0,0,1,1,4,Compliance - Correct
6425,0.080410849,100,3,600,900,100,150,89,204.8123518,4892.774506,0.041860166,0,0,0,0,1,1,4,Compliance - Correct
6426,0.079431364,100,6,600,900,100,150,64,238.3889791,2741.693735,0.086949529,0,0,0,0,1,1,4,Compliance - Correct
6427,0.077097618,100,9,600,900,100,150,31,177.3708055,4735.313782,0.037457033,0,0,0,0,1,1,4,Compliance - Correct
6428,0.152597628,100,14,600,900,100,150,55,354.8159411,4801.952371,0.073889933,0,0,0,0,1,1,4,Compliance - Correct
6429,0.141018676,100,11,600,900,100,150,12,1197.901844,5479.419138,0.2186184,1,0,0.083333333,0,0,1,2,Not in Compliance - Error
6430,0.163417005,100,14,600,900,100,150,40,427.8769292,4042.282005,0.105850341,1,0,0.025,0,0,1,2,Not in Compliance - Error
6431,0.205051638,100,16,600,900,100,150,45,309.8682367,749.9247019,0.413199133,3,3,0.066666667,0.03,0,0,1,Not in Compliance - Correct
6432,0.051059479,100,1,600,900,100,150,14,150.897074,5111.123601,0.029523268,0,0,0,0,1,1,4,Compliance - Correct
6433,0.208374621,100,20,600,900,100,150,22,399.5163788,5266.265646,0.075863317,0,0,0,0,1,1,4,Compliance - Correct
6434,0.177895687,100,16,600,900,100,150,66,275.7009774,1722.700086,0.160040032,2,0,0.03030303,0,0,1,2,Not in Compliance - Error
6435,0.127803277,100,18,600,900,100,150,71,292.3365304,605.0177053,0.483186736,11,6,0.154929577,0.06,0,0,1,Not in Compliance - Correct
6436,0.249573172,100,27,600,900,100,150,32,278.6108378,5033.900259,0.055346913,0,0,0,0,1,1,4,Compliance - Correct
6437,0.135036905,100,18,600,900,100,150,44,431.5275373,4662.944027,0.09254401,1,0,0.022727273,0,0,1,2,Not in Compliance - Error
6438,0.162148991,100,12,600,900,100,150,73,291.4243712,4027.263017,0.072362885,1,0,0.01369863,0,0,1,2,Not in Compliance - Error
6439,0.057771667,100,4,600,900,100,150,86,251.8110434,3424.59251,0.073530221,0,0,0,0,1,1,4,Compliance - Correct
6440,0.078596617,100,7,600,900,100,150,58,225.3199797,2975.52411,0.075724468,0,0,0,0,1,1,4,Compliance - Correct
6441,0.214932979,100,23,600,900,100,150,59,305.0983228,383.5422316,0.795475172,10,20,0.169491525,0.2,0,0,1,Not in Compliance - Correct
6442,0.247054678,100,21,600,900,100,150,30,382.7488677,4208.98199,0.090936209,0,0,0,0,1,1,4,Compliance - Correct
6443,0.095841904,100,7,600,900,100,150,71,257.4279403,726.8149749,0.354186346,4,2,0.056338028,0.02,0,0,1,Not in Compliance - Correct
6444,0.187984885,100,17,600,900,100,150,81,313.9900728,5389.079687,0.058264136,0,0,0,0,1,1,4,Compliance - Correct
6445,0.16408041,100,23,600,900,100,150,47,416.1546563,3674.937466,0.113241289,0,0,0,0,1,1,4,Compliance - Correct
6446,0.16176444,100,22,600,900,100,150,34,467.8122806,4346.254999,0.107635719,0,0,0,0,1,1,4,Compliance - Correct
6447,0.190845759,100,23,600,900,100,150,31,297.3886151,3329.037346,0.089331715,0,0,0,0,1,1,4,Compliance - Correct
6448,0.061923681,100,6,600,900,100,150,86,270.0059657,5407.326599,0.049933356,0,0,0,0,1,1,4,Compliance - Correct
6449,0.19001616,100,26,600,900,100,150,57,316.1607045,222.4680349,1.421151154,26,26,0.456140351,0.26,0,0,1,Not in Compliance - Correct
6450,0.053325596,100,5,600,900,100,150,53,225.6456685,277.9242886,0.811896181,9,5,0.169811321,0.05,0,0,1,Not in Compliance - Correct
6451,0.116734179,100,13,600,900,100,150,59,264.326012,1629.73408,0.162189657,2,0,0.033898305,0,0,1,2,Not in Compliance - Error
6452,0.244139274,100,22,600,900,100,150,28,278.0338529,2796.120164,0.099435588,0,0,0,0,1,1,4,Compliance - Correct
6453,0.138419916,100,15,600,900,100,150,63,294.8174847,566.3453069,0.520561363,7,9,0.111111111,0.09,0,0,1,Not in Compliance - Correct
6454,0.247098895,100,24,600,900,100,150,36,323.7176614,3254.043496,0.099481664,0,0,0,0,1,1,4,Compliance - Correct
6455,0.061869038,100,9,600,900,100,150,87,464.9073566,2279.00428,0.203995824,2,0,0.022988506,0,0,1,2,Not in Compliance - Error
6456,0.218750753,100,20,600,900,100,150,24,252.2188047,400.9929918,0.628985568,4,15,0.166666667,0.15,0,0,1,Not in Compliance - Correct
6457,0.107239734,100,11,600,900,100,150,73,259.4947591,1948.804747,0.133155853,2,0,0.02739726,0,0,1,2,Not in Compliance - Error
6458,0.181791957,100,21,600,900,100,150,88,463.2187299,5938.557703,0.078001891,1,0,0.011363636,0,0,1,2,Not in Compliance - Error
6459,0.055457236,100,6,600,900,100,150,76,184.4644772,342.9999754,0.537797348,8,5,0.105263158,0.05,0,0,1,Not in Compliance - Correct
6460,0.085334229,100,7,600,900,100,150,45,225.3517902,2975.406802,0.075738144,0,0,0,0,1,1,4,Compliance - Correct
6461,0.163581741,100,20,600,900,100,150,80,474.0565066,1012.523006,0.468193319,7,1,0.0875,0.01,0,0,1,Not in Compliance - Correct
6462,0.184901616,100,19,600,900,100,150,83,321.1215907,351.8001641,0.912795455,19,18,0.228915663,0.18,0,0,1,Not in Compliance - Correct
6463,0.062412838,100,1,600,900,100,150,82,230.5798822,3524.952182,0.06541362,1,0,0.012195122,0,0,1,2,Not in Compliance - Error
6464,0.177065901,100,13,600,900,100,150,36,240.2485631,3188.530214,0.075347745,0,0,0,0,1,1,4,Compliance - Correct
6465,0.223387601,100,13,600,900,100,150,77,306.0625458,4093.366567,0.074770373,0,0,0,0,1,1,4,Compliance - Correct
6466,0.096328418,100,11,600,900,100,150,78,332.9889365,2553.427995,0.130408587,1,0,0.012820513,0,0,1,2,Not in Compliance - Error
6467,0.174918787,100,23,600,900,100,150,52,926.177404,4147.506182,0.223309469,1,0,0.019230769,0,0,1,2,Not in Compliance - Error
6468,0.24234076,100,28,600,900,100,150,50,296.7180692,4510.782529,0.065779733,0,0,0,0,1,1,4,Compliance - Correct
6469,0.235075167,100,21,600,900,100,150,47,270.747904,4160.385447,0.065077601,0,0,0,0,1,1,4,Compliance - Correct
6470,0.164647175,100,17,600,900,100,150,24,381.2689444,1738.202056,0.219346734,1,0,0.041666667,0,0,1,2,Not in Compliance - Error
6471,0.234092929,100,14,600,900,100,150,80,402.9625286,1784.391168,0.225826341,4,1,0.05,0.01,0,0,1,Not in Compliance - Correct
6472,0.136015223,100,18,600,900,100,150,67,391.2645968,4380.064816,0.089328495,0,0,0,0,1,1,4,Compliance - Correct
6473,0.095603733,100,6,600,900,100,150,41,328.5815602,421.0653696,0.780357597,8,5,0.195121951,0.05,0,0,1,Not in Compliance - Correct
6474,0.18839593,100,19,600,900,100,150,47,282.9156163,921.601232,0.30698268,3,1,0.063829787,0.01,0,0,1,Not in Compliance - Correct
6475,0.162437604,100,16,600,900,100,150,78,398.3570034,4919.557729,0.08097415,0,0,0,0,1,1,4,Compliance - Correct
6476,0.235915021,100,26,600,900,100,150,83,325.3807672,4686.541539,0.06942876,0,0,0,0,1,1,4,Compliance - Correct
6477,0.086052516,100,9,600,900,100,150,42,249.8071106,17.14218312,14.57265442,42,100,1,1,0,0,1,Not in Compliance - Correct
6478,0.160894604,100,25,600,900,100,150,73,359.1319308,34.24215669,10.48800559,73,100,1,1,0,0,1,Not in Compliance - Correct
6479,0.13482765,100,12,600,900,100,150,46,306.4988751,3722.12853,0.082345054,0,0,0,0,1,1,4,Compliance - Correct
6480,0.059198906,100,6,600,900,100,150,73,846.1704314,4134.067645,0.20468229,1,0,0.01369863,0,0,1,2,Not in Compliance - Error
6481,0.215981781,100,19,600,900,100,150,20,264.8330103,1309.6473,0.202217048,0,0,0,0,1,1,4,Compliance - Correct
6482,0.077909856,100,6,600,900,100,150,29,218.5593929,4035.855376,0.054154416,0,0,0,0,1,1,4,Compliance - Correct
6483,0.06882697,100,3,600,900,100,150,30,232.5627039,190.6978916,1.219534742,11,5,0.366666667,0.05,0,0,1,Not in Compliance - Correct
6484,0.153780402,100,11,600,900,100,150,37,299.1892085,4372.958463,0.068418031,0,0,0,0,1,1,4,Compliance - Correct
6485,0.231834637,100,23,600,900,100,150,40,325.8414247,1148.971619,0.283593972,2,0,0.05,0,0,1,2,Not in Compliance - Error
6486,0.213456214,100,19,600,900,100,150,22,471.6618617,5509.604833,0.085607203,0,0,0,0,1,1,4,Compliance - Correct
6487,0.210775509,100,22,600,900,100,150,64,373.0436708,904.2463056,0.412546525,5,0,0.078125,0,0,1,2,Not in Compliance - Error
6488,0.122401781,100,7,600,900,100,150,56,239.845893,1655.768425,0.144854733,1,0,0.017857143,0,0,1,2,Not in Compliance - Error
6489,0.16976923,100,8,600,900,100,150,27,384.5624705,909.1700171,0.42298191,3,0,0.111111111,0,0,1,2,Not in Compliance - Error
6490,0.076231186,100,6,600,900,100,150,80,229.122598,4796.993813,0.047763789,0,0,0,0,1,1,4,Compliance - Correct
6491,0.083899917,100,8,600,900,100,150,18,220.6868113,1832.140503,0.120452995,0,0,0,0,1,1,4,Compliance - Correct
6492,0.246480172,100,21,600,900,100,150,43,282.7787027,2862.781604,0.098777602,0,0,0,0,1,1,4,Compliance - Correct
6493,0.081954151,100,7,600,900,100,150,76,354.3747225,3827.004252,0.092598466,1,0,0.013157895,0,0,1,2,Not in Compliance - Error
6494,0.073221812,100,11,600,900,100,150,58,206.6455599,1322.798381,0.156218486,0,1,0,0.01,1,0,3,Compliance - Error
6495,0.246460308,100,25,600,900,100,150,89,366.4719458,5583.487726,0.065634951,0,0,0,0,1,1,4,Compliance - Correct
6496,0.199004131,100,28,600,900,100,150,17,371.2050364,1284.993835,0.288876901,1,0,0.058823529,0,0,1,2,Not in Compliance - Error
6497,0.150800767,100,17,600,900,100,150,40,329.6701253,1770.064375,0.186247534,1,0,0.025,0,0,1,2,Not in Compliance - Error
6498,0.135342274,100,13,600,900,100,150,79,365.3254564,2677.681051,0.136433522,1,0,0.012658228,0,0,1,2,Not in Compliance - Error
6499,0.224976161,100,25,600,900,100,150,76,485.1944275,2954.96957,0.164196083,1,0,0.013157895,0,0,1,2,Not in Compliance - Error
6500,0.155575056,100,17,600,900,100,150,33,317.2209553,4857.025934,0.065311769,0,0,0,0,1,1,4,Compliance - Correct
6501,0.227715928,100,25,600,900,100,150,52,503.0856498,4662.856454,0.107892159,0,0,0,0,1,1,4,Compliance - Correct
6502,0.220481394,100,19,600,900,100,150,69,454.4451391,3360.580877,0.135228151,1,0,0.014492754,0,0,1,2,Not in Compliance - Error
6503,0.172246545,100,24,600,900,100,150,58,325.3900399,1166.718319,0.278893401,4,0,0.068965517,0,0,1,2,Not in Compliance - Error
6504,0.102554495,100,13,600,900,100,150,14,159.8095213,1756.051248,0.091005044,0,0,0,0,1,1,4,Compliance - Correct
6505,0.175640166,100,25,600,900,100,150,44,494.7258796,1808.987495,0.2734822,2,0,0.045454545,0,0,1,2,Not in Compliance - Error
6506,0.237849659,100,28,600,900,100,150,63,407.7999018,1900.119955,0.214617978,2,0,0.031746032,0,0,1,2,Not in Compliance - Error
6507,0.143318076,100,16,600,900,100,150,26,266.3019054,2757.528887,0.096572662,0,0,0,0,1,1,4,Compliance - Correct
6508,0.068175601,100,8,600,900,100,150,32,377.6892544,2355.293244,0.160357635,1,0,0.03125,0,0,1,2,Not in Compliance - Error
6509,0.245563013,100,25,600,900,100,150,54,432.0235464,5970.839238,0.072355582,0,0,0,0,1,1,4,Compliance - Correct
6510,0.181803669,100,13,600,900,100,150,30,441.7217929,3674.834645,0.120201815,0,0,0,0,1,1,4,Compliance - Correct
6511,0.230159137,100,24,600,900,100,150,55,404.3097545,5702.952171,0.070894818,0,0,0,0,1,1,4,Compliance - Correct
6512,0.076121259,100,9,600,900,100,150,63,347.5035706,2475.583164,0.140372408,1,0,0.015873016,0,0,1,2,Not in Compliance - Error
6513,0.111257599,100,8,600,900,100,150,54,239.2232019,265.6694768,0.900454222,11,9,0.203703704,0.09,0,0,1,Not in Compliance - Correct
6514,0.120204235,100,14,600,900,100,150,81,265.1790041,2338.264657,0.113408464,1,0,0.012345679,0,0,1,2,Not in Compliance - Error
6515,0.139518044,100,5,600,900,100,150,76,249.8875497,1590.356164,0.157126784,2,0,0.026315789,0,0,1,2,Not in Compliance - Error
6516,0.18972179,100,17,600,900,100,150,56,219.6503334,1122.497623,0.195679999,0,0,0,0,1,1,4,Compliance - Correct
6517,0.129617795,100,6,600,900,100,150,24,186.9132014,4119.204973,0.045376038,0,0,0,0,1,1,4,Compliance - Correct
6518,0.133564628,100,16,600,900,100,150,33,307.6098175,3502.448508,0.087827078,1,0,0.03030303,0,0,1,2,Not in Compliance - Error
6519,0.170118202,100,15,600,900,100,150,11,180.9250003,4868.470037,0.037162599,0,0,0,0,1,1,4,Compliance - Correct
6520,0.065243487,100,4,600,900,100,150,39,153.5073146,3293.033519,0.046615777,0,0,0,0,1,1,4,Compliance - Correct
6521,0.183229027,100,13,600,900,100,150,40,234.4319959,5139.321104,0.045615363,0,0,0,0,1,1,4,Compliance - Correct
6522,0.104817219,100,11,600,900,100,150,62,323.8294854,1767.893812,0.183172475,2,0,0.032258065,0,0,1,2,Not in Compliance - Error
6523,0.083325008,100,9,600,900,100,150,46,303.059177,3269.660273,0.092688277,1,1,0.02173913,0.01,0,0,1,Not in Compliance - Correct
6524,0.091666908,100,8,600,900,100,150,36,261.3259809,3996.022227,0.065396528,0,0,0,0,1,1,4,Compliance - Correct
6525,0.118560338,100,9,600,900,100,150,76,313.3738575,4704.956976,0.066605042,1,0,0.013157895,0,0,1,2,Not in Compliance - Error
6526,0.121104426,100,13,600,900,100,150,72,287.2761798,5946.129976,0.048313135,0,0,0,0,1,1,4,Compliance - Correct
6527,0.077679831,100,4,600,900,100,150,89,268.9998663,4362.997829,0.061654825,1,0,0.011235955,0,0,1,2,Not in Compliance - Error
6528,0.113241523,100,11,600,900,100,150,19,264.7220189,2313.929363,0.114403673,0,0,0,0,1,1,4,Compliance - Correct
6529,0.117880987,100,13,600,900,100,150,37,245.5527193,4113.6871,0.059691638,0,0,0,0,1,1,4,Compliance - Correct
6530,0.199634841,100,9,600,900,100,150,39,182.3103332,5493.405248,0.033187126,0,0,0,0,1,1,4,Compliance - Correct
6531,0.06016814,100,2,600,900,100,150,89,217.7607229,1037.838103,0.209821476,1,0,0.011235955,0,0,1,2,Not in Compliance - Error
6532,0.174648995,100,19,600,900,100,150,28,456.5697078,3154.726869,0.14472559,0,0,0,0,1,1,4,Compliance - Correct
6533,0.248155025,100,25,600,900,100,150,52,310.443107,2798.667508,0.110925326,0,0,0,0,1,1,4,Compliance - Correct
6534,0.057823065,100,7,600,900,100,150,48,399.3508418,4227.454627,0.094466027,0,0,0,0,1,1,4,Compliance - Correct
6535,0.063719306,100,5,600,900,100,150,86,189.9925314,5800.000092,0.032757332,0,0,0,0,1,1,4,Compliance - Correct
6536,0.053646944,100,4,600,900,100,150,63,204.6335402,3697.488928,0.055343922,0,0,0,0,1,1,4,Compliance - Correct
6537,0.244139402,100,25,600,900,100,150,47,513.6747912,316.3245185,1.623885476,21,27,0.446808511,0.27,0,0,1,Not in Compliance - Correct
6538,0.242334446,100,20,600,900,100,150,32,250.5690562,1807.885997,0.138597819,1,0,0.03125,0,0,1,2,Not in Compliance - Error
6539,0.058132356,100,4,600,900,100,150,84,194.689643,2404.96191,0.080953317,0,0,0,0,1,1,4,Compliance - Correct
6540,0.179446436,100,21,600,900,100,150,32,370.1683143,3599.410879,0.102841361,0,0,0,0,1,1,4,Compliance - Correct
6541,0.140232297,100,14,600,900,100,150,28,327.1372338,510.0080703,0.641435406,5,12,0.178571429,0.12,0,0,1,Not in Compliance - Correct
6542,0.193032491,100,9,600,900,100,150,43,304.6371874,4903.889722,0.062121541,0,0,0,0,1,1,4,Compliance - Correct
6543,0.06914691,100,8,600,900,100,150,76,217.6283324,1134.06325,0.191901406,2,0,0.026315789,0,0,1,2,Not in Compliance - Error
6544,0.095943654,100,10,600,900,100,150,76,294.9341372,258.2383461,1.142100473,16,11,0.210526316,0.11,0,0,1,Not in Compliance - Correct
6545,0.084703615,100,10,600,900,100,150,31,298.8382706,3567.403714,0.08376912,0,0,0,0,1,1,4,Compliance - Correct
6546,0.197307224,100,20,600,900,100,150,11,652.7881949,1550.764037,0.420946178,1,0,0.090909091,0,0,1,2,Not in Compliance - Error
6547,0.239288164,100,20,600,900,100,150,63,495.55986,1184.653453,0.418316309,6,1,0.095238095,0.01,0,0,1,Not in Compliance - Correct
